Zafra-Semana,Ingenio,Zafra,Semana,CAÑA CONTRATADA CORTE MANUAL (TON),CAÑA CONTRATADA COSECHA MEC (TON),CAÑA DE OTROS INGENIOS (TON),CAÑA LIBRE (NO CONTRATADA) (TON),CAÑA MOLIDA BRUTA TOTAL (TON),CAÑA UTILIZADA PARA SEMILLA (TON),CAÑA ENVIADA A OTROS INGENIOS (TON),CAÑA DESTINADA A OTROS FINES (TON),TOTAL CAÑA COSECHADA (TON),TOTAL CAÑA COSECHADA (HA),CAÑA MOLIDA NO PROGRAMADA (TON)
202027,El Modelo,2020,27,670096.28,80292.89,0,9037.86,759427.03,3910,0,21164,784501.03,9538.884,39434.93
202028,El Modelo,2020,28,708805.59,82225.505,0,9552.82,800583.915,4070,0,21814,826467.915,10129.05,41263.175
202029,El Modelo,2020,29,741099.41,84087.28,0,10624.19,835810.88,4220,0,21899,861929.88,10651.577,42192.745
202030,El Modelo,2020,30,778705.555,85912.62,0,11774.47,876392.645,4490,0,24628,905510.645,11350.567,44414.23
202031,El Modelo,2020,31,817094.83,89730.19,0,12958.815,919783.835,4555,0,25483,949821.835,12018.488,44414.23
202032,El Modelo,2020,32,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202033,El Modelo,2020,33,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202034,El Modelo,2020,34,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202035,El Modelo,2020,35,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202036,El Modelo,2020,36,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202037,El Modelo,2020,37,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202038,El Modelo,2020,38,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202039,El Modelo,2020,39,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202040,El Modelo,2020,40,837883.04,91751.08,0,14740.74,944374.86,5005,0,30348,979727.86,12655.664,44414.23
202015,La Gloria,2020,15,199180.201,10128.18,0,29023.5,238331.881,2287,0,3942,244560.881,2779.785,0
202016,La Gloria,2020,16,265218.691,12307.15,0,42453.7,319979.541,2287,0,3942,326208.541,3745.369,0
202017,La Gloria,2020,17,316149.121,12388.1,0,59315.47,387852.691,2287,0,3942,394081.691,4629.77,0
202018,La Gloria,2020,18,366598.561,13061.93,0,73427.27,453087.761,2287,0,3942,459316.761,5407.343,0
202019,La Gloria,2020,19,433379.161,13061.93,0,89141.69,535582.781,3840.75,0,7095.75,546519.281,6598.262,0
202020,La Gloria,2020,20,499055.111,13501.26,0,105027.27,617583.641,3840.75,0,7095.75,628520.141,7585.18,0
202021,La Gloria,2020,21,565964.251,14010.73,0,122245.43,702220.411,5338.25,0,7759,715317.661,8716.32,0
202022,La Gloria,2020,22,630346.521,17168.61,0,135016.37,782531.501,5338.25,0,7759,795628.751,9746.341,0
202023,La Gloria,2020,23,683500.111,19833.33,0,145216.5,848549.941,6248.25,0,10189.4,864987.591,10677.037,0
202024,La Gloria,2020,24,749636.951,23984.28,0,159092.99,932714.221,7548.25,0,11357.5,951619.971,11757.137,0
202025,La Gloria,2020,25,813032.771,28195.74,0,171259.56,1012488.071,7548.25,0,11357.5,1031393.821,12985.878,0
202026,La Gloria,2020,26,876729.851,31640.81,0,186626.66,1094997.321,9009.5,0,18522.9,1122529.721,14265.669,0
202027,La Gloria,2020,27,936507.011,36146.42,0,196841.37,1169494.801,9524.5,0,26893.25,1205912.551,15442.623,0
20201,Mahuixtlán,2020,1,0,0,0,0,0,2691.39,0,0,2691.39,35.89,0
20202,Mahuixtlán,2020,2,0,0,0,0,0,2700.49,0,0,2700.49,36.01,0
20203,Mahuixtlán,2020,3,0,0,0,0,0,2700.49,0,0,2700.49,36.01,0
20204,Mahuixtlán,2020,4,0,0,0,0,0,2710.24,0,0,2710.24,36.14,0
20205,Mahuixtlán,2020,5,0,0,0,0,0,2742.74,0,0,2742.74,36.57,0
20206,Mahuixtlán,2020,6,0,0,0,0,0,2742.74,0,0,2742.74,36.57,0
20207,Mahuixtlán,2020,7,0,0,0,0,0,2742.74,0,0,2742.74,36.57,0
20208,Mahuixtlán,2020,8,26002.048,0,0,2402.83,28404.878,2742.74,0,0,31147.618,351.544,0
20209,Mahuixtlán,2020,9,40114.151,0,0,6803.22,46917.371,2742.74,0,0,49660.111,547.629,11.07
202010,Mahuixtlán,2020,10,54959.449,0,0,9342.91,64302.359,2742.74,0,0,67045.099,736.37,11.07
202011,Mahuixtlán,2020,11,67520.75,0,0,12262.2,79782.95,2742.74,0,0,82525.69,906.177,11.07
202012,Mahuixtlán,2020,12,83936.435,0,0,15514.54,99450.975,2742.74,0,0,102193.715,1135.969,11.07
202013,Mahuixtlán,2020,13,96849.933,0,0,17629.7,114479.633,2742.74,0,0,117222.373,1493.586,11.07
202015,Mahuixtlán,2020,15,105320.764,0,0,6278.22,111598.984,5360.93,0,0,116959.914,1348.088,0
202016,Mahuixtlán,2020,16,121626.323,0,0,8783.6,130409.923,5399.93,0,0,135809.853,1579.182,0
202017,Mahuixtlán,2020,17,134249.48,0,0,10372.03,144621.51,5399.93,0,0,150021.44,1749.364,0
202018,Mahuixtlán,2020,18,144565.596,0,0,11226.34,155791.936,5443.35,0,0,161235.286,1882.93,0
202019,Mahuixtlán,2020,19,161050.08,0,0,13008,174058.08,5468.05,0,0,179526.13,2105.331,10.53
202020,Mahuixtlán,2020,20,175381.818,0,0,14809.04,190190.858,5468.05,0,0,195658.908,2322.533,10.53
202021,Mahuixtlán,2020,21,190468.082,0,0,16253.84,206721.922,5502.05,0,0,212223.972,2531.291,10.53
202022,Mahuixtlán,2020,22,208743.451,0,0,17071.68,225815.131,5502.05,0,0,231317.181,2778.65,10.53
202023,Mahuixtlán,2020,23,224439.94,0,0,17837.57,242277.51,5502.05,0,0,247779.56,3010.377,10.53
202024,Mahuixtlán,2020,24,241462.28,0,0,18919.41,260381.69,5515.05,0,0,265896.74,3268.507,10.53
202025,Mahuixtlán,2020,25,255457.071,0,0,22093.65,277550.721,5515.05,0,0,283065.771,3527.905,10.53
202026,Mahuixtlán,2020,26,272290.726,0,0,23087.26,295377.986,5528.05,0,0,300906.036,3806.726,10.53
202027,Mahuixtlán,2020,27,289488.105,0,0,24442.79,313930.895,5528.05,0,0,319458.945,4122.329,10.53
202028,Mahuixtlán,2020,28,306537.761,0,0,25380.32,331918.081,5541.05,0,0,337459.131,4391.767,141.05
202029,Mahuixtlán,2020,29,319664.66,0,0,26308.4,345973.06,5541.05,0,0,351514.11,4632.178,141.05
202031,Mahuixtlán,2020,31,353654.36,0,0,28434.88,382089.24,5580.05,0,0,387669.29,5247,141.05
202032,Mahuixtlán,2020,32,370884.627,0,0,29087.66,399972.287,5580.05,0,0,405552.337,5532.215,141.05
202033,Mahuixtlán,2020,33,387398.131,0,0,30709.91,418108.041,5671.05,0,0,423779.091,5879.593,141.05
202034,Mahuixtlán,2020,34,393872.3,0,0,31338.71,425211.01,5671.05,0,0,430882.06,6236.95,141.05
202035,Mahuixtlán,2020,35,393872.3,0,0,31338.71,425211.01,5788.05,0,0,430999.06,6238.51,141.05
202036,Mahuixtlán,2020,36,393872.3,0,0,31338.71,425211.01,6100.05,0,0,431311.06,6242.67,141.05
202037,Mahuixtlán,2020,37,393872.3,0,0,31338.71,425211.01,6503.05,0,0,431714.06,6248.05,141.05
202038,Mahuixtlán,2020,38,393872.3,0,0,31338.71,425211.01,6620.05,0,0,431831.06,6249.61,141.05
202039,Mahuixtlán,2020,39,393872.3,0,0,31338.71,425211.01,6828.05,0,0,432039.06,6252.39,141.05
202040,Mahuixtlán,2020,40,393872.3,0,0,31338.71,425211.01,7179.05,0,0,432390.06,6257.07,141.05
202041,Mahuixtlán,2020,41,0,0,0,0,0,156,0,0,156,2.08,0
202042,Mahuixtlán,2020,42,0,0,0,0,0,546,0,0,546,7.28,0
202043,Mahuixtlán,2020,43,0,0,0,0,0,901.68,0,0,901.68,12.02,0
202044,Mahuixtlán,2020,44,0,0,0,0,0,1309.88,0,0,1309.88,17.46,0
202045,Mahuixtlán,2020,45,0,0,0,0,0,1391.65,0,0,1391.65,18.55,0
202046,Mahuixtlán,2020,46,0,0,0,0,0,1532.05,0,0,1532.05,20.42,0
202047,Mahuixtlán,2020,47,0,0,0,0,0,1595.49,0,0,1595.49,21.27,0
202048,Mahuixtlán,2020,48,0,0,0,0,0,1867.19,0,0,1867.19,24.89,0
202049,Mahuixtlán,2020,49,0,0,0,0,0,2012.79,0,0,2012.79,26.83,0
202050,Mahuixtlán,2020,50,0,0,0,0,0,2173.34,0,0,2173.34,28.97,0
202051,Mahuixtlán,2020,51,0,0,0,0,0,2467.14,0,0,2467.14,32.89,0
202052,Mahuixtlán,2020,52,0,0,0,0,0,2502.24,0,0,2502.24,33.36,0
202053,Mahuixtlán,2020,53,0,0,0,0,0,2526.68,0,0,2526.68,33.69,0
202015,Pánuco,2020,15,233596.21,94393.33,0,0,327989.54,4541.75,0,810,333341.29,4372.278,611.45
202016,Pánuco,2020,16,292591.93,112523.78,0,0,405115.71,5264.75,0,1010,411390.46,5434.259,724.4
202017,Pánuco,2020,17,344095.14,124572.13,0,0,468667.27,5914.75,0,1060,475642.02,6370.038,2730.72
202018,Pánuco,2020,18,360028.28,127515.94,0,0,487544.22,6824.75,0,1160,495528.97,6633.985,2730.72
202019,Pánuco,2020,19,418228.57,146088.47,0,0,564317.04,7574.75,0,1293,573184.79,7813.691,2730.72
202020,Pánuco,2020,20,481189.49,163465.16,0,0,644654.65,9953.75,0,1896,656504.4,9102.468,3051.64
202021,Pánuco,2020,21,537930.31,181020.44,0,0,718950.75,11643.75,0,2226,732820.5,10325.592,9098.06
202022,Pánuco,2020,22,595355.85,199040.25,0,0,794396.1,13213.75,0,3120,810729.85,11626.478,9098.06
202023,Pánuco,2020,23,650190.18,217558.21,0,0,867748.39,14423.75,0,3850.2,886022.34,12923.217,10955.87
202024,Pánuco,2020,24,706816.35,234369.52,0,0,941185.87,15873.75,0,4395.2,961454.82,14410.612,11455.45
202015,San Cristóbal,2020,15,162731.45,4566.295,0,0,167297.745,407.8,0,8216.75,175922.295,3114.444,3834
202016,San Cristóbal,2020,16,264604.405,11465.805,0,0,276070.21,407.8,0,8216.75,284694.76,5011.506,6406
202017,San Cristóbal,2020,17,361484.43,22142.61,0,12366.91,395993.95,407.8,0,8216.75,404618.5,7104.446,9580
202018,San Cristóbal,2020,18,444353.015,26897.14,0,16495.35,487745.505,407.8,0,8216.75,496370.055,8633.581,10352
202019,San Cristóbal,2020,19,545193.7,42211.19,0,26222.155,613627.045,5682.95,0,21296.05,640606.045,11255.215,13154
202020,San Cristóbal,2020,20,626051.13,50067.77,0,36865.065,712983.965,5682.95,0,21296.05,739962.965,13105.486,17560
202021,San Cristóbal,2020,21,720111.825,65226.69,0,49458.52,834797.035,6860,0,32736,874393.035,15478.857,19889
202022,San Cristóbal,2020,22,812516.975,79400.815,0,62212.425,954130.215,18470,0,49893.4,1022493.615,18498.999,21583
202023,San Cristóbal,2020,23,900481.735,92938.665,0,73276.02,1066696.42,18880.65,0,53152.1,1138729.17,20612.657,29760
202024,San Cristóbal,2020,24,985020.13,103803.44,0,86414.39,1175237.96,19971.4,0,57992.85,1253202.21,22648.544,39493
202025,San Cristóbal,2020,25,1076521.655,121763.16,0,99422.25,1297707.065,19971.4,0,57992.85,1375671.315,24955.994,53928
202026,San Cristóbal,2020,26,1164350.35,135463.25,0,111876.33,1411689.93,19971.4,0,57992.85,1489654.18,27245.365,62861
202027,San Cristóbal,2020,27,1245486.315,147113.22,0,121460.205,1514059.74,24812.75,0,72781.44,1611653.93,29747.491,69695
202028,San Cristóbal,2020,28,1333654.505,159100.165,0,131566.38,1624321.05,28457.55,0,93996.5,1746775.1,32719.732,81654
202029,San Cristóbal,2020,29,1420201.795,174957.32,0,139968,1735127.115,28457.55,0,93996.5,1857581.165,35107.938,89171
202030,San Cristóbal,2020,30,1517411.09,193239.23,0,147237.09,1857887.41,30360.45,0,121439.6,2009687.46,38407.995,99450
202031,San Cristóbal,2020,31,1607898.675,210507.33,0,153712.58,1972118.585,30360.45,0,121439.6,2123918.635,41324.328,109615
202032,San Cristóbal,2020,32,1697733.675,227518.045,0,157850.355,2083102.075,32184.65,0,147869.05,2263155.775,44900.577,113772
202033,San Cristóbal,2020,33,1777316.71,237921.165,0,162084.68,2177322.555,32303.5,0,157536.874,2367162.929,47775.164,117440
202034,San Cristóbal,2020,34,1865404.64,251356.285,0,165930.87,2282691.795,32530.15,0,189982.914,2505204.859,51131.93,118892
202035,San Cristóbal,2020,35,1921031.375,260381.545,0,168703.41,2350116.33,32530.15,0,189982.914,2572629.394,53650.263,118892
202036,San Cristóbal,2020,36,1921031.375,260381.545,0,168703.41,2350116.33,32530.15,0,189982.914,2572629.394,53650.263,118892
202037,San Cristóbal,2020,37,1921031.375,260381.545,0,168703.41,2350116.33,32530.15,0,189982.914,2572629.394,53650.263,118892
202038,San Cristóbal,2020,38,1921031.375,260381.545,0,168703.41,2350116.33,32530.15,0,189982.914,2572629.394,53650.263,118892
202039,San Cristóbal,2020,39,1921031.375,260381.545,0,168703.41,2350116.33,32530.15,0,189982.914,2572629.394,53650.263,118892
202040,San Cristóbal,2020,40,1921031.375,260381.545,0,168703.41,2350116.33,32530.15,0,189982.914,2572629.394,53650.263,118892
202045,San Cristóbal,2020,45,1921031.375,260381.545,0,168703.41,2350116.33,32530.15,0,189982.914,2572629.394,53650.263,118892
202015,San José de Abajo,2020,15,66700,0,0,0,66700,0,0,0,66700,1055.124,291.16
202016,San José de Abajo,2020,16,98380,0,0,0,98380,0,0,0,98380,1594.285,1123.92
202017,San José de Abajo,2020,17,133380,0,0,0,133380,0,0,0,133380,2553.121,1212.92
202018,San José de Abajo,2020,18,164280,0,0,0,164280,0,0,0,164280,3197.731,1248.21
202019,San José de Abajo,2020,19,195655,0,0,0,195655,0,0,0,195655,3747.171,1930.08
202020,San José de Abajo,2020,20,223825,0,0,0,223825,0,0,0,223825,4206.712,1945.58
202021,San José de Abajo,2020,21,253175,0,0,0,253175,0,0,0,253175,4759.596,2086.97
202022,San José de Abajo,2020,22,289925,0,0,0,289925,0,0,0,289925,5546.307,5033.04
202023,San José de Abajo,2020,23,323650,0,0,0,323650,0,0,0,323650,6249.539,6507.71
202024,San José de Abajo,2020,24,362200,0,0,0,362200,0,0,0,362200,7064.859,8297.94
202025,San José de Abajo,2020,25,397660,0,0,0,397660,0,0,0,397660,7837.102,10806.1
202026,San José de Abajo,2020,26,433480,0,0,0,433480,0,0,0,433480,8566.673,12908
20209,San Nicolás,2020,9,15795.03,9852.39,0,7891.45,33538.87,0,394.67,120,34053.54,500.229,0
202010,San Nicolás,2020,10,34351.66,24255.73,0,17035.46,75642.85,0,394.67,6240,82277.52,1304.658,0
202011,San Nicolás,2020,11,73367.27,39660.27,0,10286.27,123313.81,415,394.67,8010.5,132133.98,1944.262,0
202012,San Nicolás,2020,12,102428.99,54316.02,0,13841.25,170586.26,475,394.67,11791.3,183247.23,2701.649,0
202013,San Nicolás,2020,13,86208.85,65610.27,0,70287.63,222106.75,475,394.67,17257,240233.42,3669.666,0
202015,San Nicolás,2020,15,104746.47,76444.11,0,23885.74,205076.32,65.4,0,9048.1,214189.82,3115.166,0
202016,San Nicolás,2020,16,132589.22,90612.05,0,32332.57,255533.84,404.5,0,10531.4,266469.74,3931.481,0
202017,San Nicolás,2020,17,154207.65,99017.09,0,44231.78,297456.52,775.787,0,11675.8,309908.107,4647.155,0
202018,San Nicolás,2020,18,174435.83,107042.13,0,55406.14,336884.1,909.967,0,15375.1,353169.167,5427.064,0
202019,San Nicolás,2020,19,199565.92,117512.14,0,69691.32,386769.38,1020.367,0,14230.8,402020.547,6093.696,0
202020,San Nicolás,2020,20,221706.5,127880.06,0,83972.88,433559.44,1147.702,0,21944.9,456652.042,7064.81,0
202021,San Nicolás,2020,21,239371.54,140492.76,0,104361.9,484226.2,1413.677,0,22889.8,508529.677,7869.371,0
202022,San Nicolás,2020,22,252887.9,151737.87,0,120801.17,525426.94,1588.677,0,26611.3,553626.917,8545.64,0
202023,San Nicolás,2020,23,271770.2,161410.42,0,134999.78,568180.4,2553.177,0,30343.05,601076.627,9378.275,0
202024,San Nicolás,2020,24,291080.27,174405.6,0,151123.94,616609.81,2709.177,0,35762,655080.987,10480.856,0
202025,San Nicolás,2020,25,304805.37,184308.11,0,166147.52,655261,2726.677,0,38734,696721.677,11211.923,0
202026,San Nicolás,2020,26,317792.44,195450.97,0,180946.24,694189.65,2834.177,0,40721.8,737745.627,11976.116,0
202027,San Nicolás,2020,27,333928.42,207948.2,0,194042.42,735919.04,4290.977,0,41616.5,781826.517,12790.541,0
202028,San Nicolás,2020,28,349381.89,220640.83,0,205785.12,775807.84,4361.877,0,43002.7,823172.417,13510.097,0
202029,San Nicolás,2020,29,364467.6,234961.15,0,216955.18,816383.93,5918.327,0,52628.034,874930.291,14615.346,0
202030,San Nicolás,2020,30,383372.12,249761.2,0,226940.14,860073.46,5956.327,0,56727.534,922757.321,15524.436,0
202031,San Nicolás,2020,31,401805.8,260464.18,0,237597.65,899867.63,5956.327,0,62435.884,968259.841,16327.008,0
202032,San Nicolás,2020,32,419637.53,270613.45,0,249301.25,939552.23,7057.827,0,77109.384,1023719.441,17897.306,0
202033,San Nicolás,2020,33,445199.42,281387.94,0,244924.33,971511.69,15775.891,0,81184.3,1068471.881,19205.857,0
202034,San Nicolás,2020,34,446133.6,284193.15,0,245686.26,976013.01,15775.891,0,81184.3,1072973.201,19286.769,0
202035,San Nicolás,2020,35,446133.6,284193.15,0,245686.26,976013.01,15775.891,0,81184.3,1072973.201,19286.769,0
202036,San Nicolás,2020,36,446133.6,284193.15,0,245686.26,976013.01,15775.891,0,81184.3,1072973.201,19286.769,0
202037,San Nicolás,2020,37,446133.6,284193.15,0,245686.26,976013.01,15775.891,0,81184.3,1072973.201,19286.769,0
202038,San Nicolás,2020,38,446133.6,284193.15,0,245686.26,976013.01,15775.891,0,81184.3,1072973.201,19286.769,0
202039,San Nicolás,2020,39,446133.6,284193.15,0,245686.26,976013.01,15775.891,0,81184.3,1072973.201,19286.769,0
202040,San Nicolás,2020,40,446133.6,284193.15,0,245686.26,976013.01,15775.891,0,81184.3,1072973.201,19286.769,0
202015,Tres Valles,2020,15,457939.095,45344.905,0,0,503284,2527,0,1158,506969,7509.83,0
202016,Tres Valles,2020,16,549377.334,57370.666,0,0,606748,2956,0,1585,611289,9008.168,0
202017,Tres Valles,2020,17,640553.641,66879.359,0,0,707433,3719.5,0,1950,713102.5,10473.696,0
202018,Tres Valles,2020,18,701454.115,70350.885,0,0,771805,5153.5,0,2888,779846.5,11443.152,0
202019,Tres Valles,2020,19,789514.302,76276.698,0,0,865791,6223,0,3925,875939,12897.009,0
202020,Tres Valles,2020,20,885480.148,83981.852,0,0,969462,8081.6,0,7186.5,984730.1,14545.695,0
202021,Tres Valles,2020,21,972591.599,95635.401,0,0,1068227,9052.6,0,9678.5,1086958.1,16031.587,0
202022,Tres Valles,2020,22,1060091.232,107828.768,0,0,1167920,11807.7,0,10498.5,1190226.2,17624.776,0
202023,Tres Valles,2020,23,1145084.649,118845.351,0,0,1263930,12490.7,0,11470.5,1287891.2,19156.804,0
202024,Tres Valles,2020,24,1227087.055,132972.945,0,0,1360060,13945.7,0,12900.5,1386906.2,20780.251,0
201915,La Joya,2019,15,67455.152,32235.154,0,0,99690.306,12524.5,0,0,112214.806,1419.298,0
201916,La Joya,2019,16,93711.322,48087.499,0,0,141798.821,13444.5,0,0,155243.321,1959.765,0
201917,La Joya,2019,17,123715.972,63811.204,0,0,187527.176,14406.5,0,0,201933.676,2513.414,0
201918,La Joya,2019,18,149244.762,79438.117,0,0,228682.879,15271.5,0,0,243954.379,3081.73,1818.28
201919,La Joya,2019,19,177374.082,93491.272,0,0,270865.354,15711.5,0,0,286576.854,3580.529,3434.28
201920,La Joya,2019,20,207989.202,108941.676,0,0,316930.878,16791.5,0,0,333722.378,4186.29,9237.73
201921,La Joya,2019,21,235061.052,125002.726,0,0,360063.778,17359.34,0,0,377423.118,4803.534,13867.76
201922,La Joya,2019,22,259982.382,140680.963,0,0,400663.345,18747.34,0,0,419410.685,5326.867,18618.42
201923,La Joya,2019,23,287282.852,157451.883,0,0,444734.735,19553.34,0,0,464288.075,6064.89,25303.94
201924,La Joya,2019,24,313283.812,173649.979,0,0,486933.791,20136.34,0,0,507070.131,6766.009,29579.56
201925,La Joya,2019,25,335015.042,187635.619,0,0,522650.661,20136.34,0,0,542787.001,7312.232,36064.02
201926,La Joya,2019,26,354686.662,200271.059,0,0,554957.721,20136.34,0,0,575094.061,7835.484,42548.91
201927,La Joya,2019,27,381356.366,216779.389,0,0,598135.755,20136.34,0,0,618272.095,8504.278,54411.64
201928,La Joya,2019,28,406139.746,231112.539,0,0,637252.285,20136.34,0,0,657388.625,9087.252,60203.17
201929,La Joya,2019,29,427049.076,243973.817,0,0,671022.893,20660.5,0,0,691683.393,9635.571,65242.81
201930,La Joya,2019,30,447854.637,255638.019,0,0,703492.656,20660.5,0,0,724153.156,10209.135,70866.82
201931,La Joya,2019,31,472776.407,271804.474,0,0,744580.881,20660.5,0,0,765241.381,10871.918,79684.22
201932,La Joya,2019,32,497043.877,288987.829,0,0,786031.706,20660.5,0,0,806692.206,11585.718,84085.09
201933,La Joya,2019,33,520224.037,304735.546,0,0,824959.583,20660.5,0,0,845620.083,12452.031,93164.69
201934,La Joya,2019,34,543572.071,320581.106,0,0,864153.177,20660.5,0,0,884813.677,13228.88,100144.52
201935,La Joya,2019,35,553814.391,330418.946,0,0,884233.337,20660.5,0,0,904893.837,13644.773,101022.36
201936,La Joya,2019,36,578610.141,339328.922,0,0,917939.063,20660.5,0,0,938599.563,14370.714,101843.09
201937,La Joya,2019,37,593958.131,340372.852,0,0,934330.983,20660.5,0,9596.87,964588.353,7635.163,102092.84
201938,La Joya,2019,38,612026.872,343903.702,0,0,955930.574,20660.5,0,15623.5,992214.574,15550.207,102183.04
201939,La Joya,2019,39,624837.202,344820.232,0,0,969657.434,20660.5,0,21938.6,1012256.534,16081.15,103897.03
20198,Cía. La Fe (Pujiltic),2019,8,21779.33,0,0,0,21779.33,1287.72,0,0,23067.05,230.671,0
20199,Cía. La Fe (Pujiltic),2019,9,81744.13,0,0,0,81744.13,1683.72,0,0,83427.85,863.456,1157.13
201910,Cía. La Fe (Pujiltic),2019,10,147273.63,0,0,0,147273.63,1955.52,0,0,149229.15,1559.279,7774.08
201911,Cía. La Fe (Pujiltic),2019,11,212128.97,0,0,0,212128.97,2477.52,0,0,214606.49,2249.668,8075.9
201912,Cía. La Fe (Pujiltic),2019,12,279560.61,0,0,0,279560.61,3124.8,0,0,282685.41,2917.157,8093.92
201913,Cía. La Fe (Pujiltic),2019,13,346373.72,0,0,0,346373.72,3581.4,0,0,349955.12,3560.621,8093.92
201914,Cía. La Fe (Pujiltic),2019,14,393336.91,0,0,0,393336.91,5031.12,0,0,398368.03,4035.245,8093.92
201915,Cía. La Fe (Pujiltic),2019,15,531989.99,0,0,0,531989.99,10196.76,0,0,542186.75,5457.857,20720.51
201916,Cía. La Fe (Pujiltic),2019,16,598711.18,0,0,0,598711.18,10772.76,0,0,609483.94,6174.113,25108.73
201917,Cía. La Fe (Pujiltic),2019,17,664789.35,0,0,0,664789.35,11169.12,0,0,675958.47,6878.257,32776.05
201918,Cía. La Fe (Pujiltic),2019,18,729888.66,0,0,0,729888.66,11357.88,0,0,741246.54,7564.034,37130.73
201919,Cía. La Fe (Pujiltic),2019,19,794012.01,0,0,0,794012.01,11816.4,0,0,805828.41,8236.534,37960.05
201920,Cía. La Fe (Pujiltic),2019,20,858492.22,0,0,0,858492.22,12930.96,0,0,871423.18,8946.824,40984.72
201921,Cía. La Fe (Pujiltic),2019,21,923513.49,0,0,0,923513.49,13979.16,0,0,937492.65,9659.21,42459.97
201922,Cía. La Fe (Pujiltic),2019,22,989500.88,0,0,0,989500.88,14155.32,0,0,1003656.2,10376.975,46514.2
201923,Cía. La Fe (Pujiltic),2019,23,1050584.14,0,0,0,1050584.14,14552.04,0,0,1065136.18,11057.388,47852.89
201924,Cía. La Fe (Pujiltic),2019,24,1117738.13,0,0,0,1117738.13,14686.44,0,0,1132424.57,11797.092,49348.85
